,mean_exp,exp_both,exp_U
114,0.0812356750524676,341,551
115,0.0949624082712519,340,554
116,0.0920849524403573,339,553
117,0.0916455170249545,321,559
118,0.0942523248790492,348,550
119,0.0811052783994375,324,554
120,0.097274149032311,332,560
121,0.090670327801647,333,557
122,0.100417456316328,349,556
123,0.0979952261235641,362,558
124,0.0868246438663737,331,553
125,0.0957423125772721,329,553
126,0.0886864395904709,336,559
127,0.0999225044453922,342,556
128,0.0879731022608995,333,561
129,0.0935061543435406,330,556
130,0.0856172622300067,325,551
131,0.0986272669039735,343,554
132,0.1026169586403719,356,556
133,0.0865641532261513,341,555
134,0.0913096939383149,329,553
135,0.1080910878456828,354,554
136,0.0875438933366599,322,550
137,0.1050735843594384,343,557
138,0.0952201121122449,316,554
139,0.0751519516837155,328,552
140,0.1075055756946163,352,551
141,0.0840365902930349,333,552
142,0.0873112816943613,337,555
143,0.0919925414551649,346,551
144,0.0910650683210227,328,556
145,0.0943089878180412,344,555
146,0.0945473421754145,320,548
147,0.0874543732326577,335,554
148,0.098811869919296,325,553
149,0.1045488062375514,335,554
150,0.1066792914905335,336,550
151,0.0926203531534215,337,555
152,0.0980728000198546,352,557
153,0.1134607877458786,357,556
154,0.0930850746663019,317,548
155,0.0909461109721954,339,556
156,0.0989191708108122,341,553
157,0.1012842465797422,353,562
158,0.0921944655383027,324,543
159,0.0907629955981477,334,555
160,0.0897017757111888,338,560
161,0.0976710814701134,339,554
162,0.0891456506749597,335,552
163,0.0939753108929858,326,558
164,0.0982438922924392,345,558
165,0.0856531060089163,319,553
166,0.0936292776245743,341,550
167,0.0986975660061372,338,560
168,0.0959899096343257,342,553
169,0.0991219702582041,340,552
170,0.0965491197960302,342,551
171,0.0916556443800379,342,555
172,0.0857104055647887,340,557
173,0.0808911641960933,327,546
174,0.0852920757308908,338,557
175,0.0996949451193456,356,559
176,0.0961575479851957,331,553
177,0.0826013610330851,337,552
178,0.0950419937411587,332,558
179,0.0903588128832747,330,557
180,0.0880949810221061,324,558
181,0.0986757338109167,332,560
182,0.1022817016731749,335,559
183,0.1065236965547533,360,552
184,0.0978694157100237,337,558
185,0.0905205555538661,337,555
186,0.0892353584298327,337,554
187,0.0883948311966741,325,558
188,0.0889684931146214,334,556
189,0.0955943203013114,342,555
190,0.1077559623518202,363,557
191,0.0994889524841675,334,553
192,0.0702616396273033,306,552
193,0.0880061855632692,331,556
194,0.0977975711703559,332,554
195,0.0909735543648327,330,556
196,0.1007834581443543,347,551
197,0.1071127639846931,342,554
198,0.1027964109390953,336,547
199,0.0964931692331351,341,560
200,0.1110697430664198,338,556
201,0.0875861857737428,323,557
202,0.0869656773370207,320,554
203,0.1009462143514885,365,554
204,0.0890519062057534,332,551
205,0.0940358504952046,331,559
206,0.093400007276112,328,553
207,0.0909402421405946,336,556
208,0.0851430191908735,324,555
209,0.0927701464605119,327,550
210,0.0996010198077584,349,554
211,0.0806154599978906,335,558
212,0.092453721756777,337,556
213,0.1047210521756218,360,555
214,0.089923612676227,355,554
215,0.1007408679142223,338,555
216,0.0947536247769607,347,560
217,0.0928820335577638,323,554
218,0.0983153328787827,348,558
219,0.1080103417569495,346,552
220,0.10882932567805,359,558
221,0.0932749460108227,355,553
222,0.0923824628044587,330,562
223,0.0991007517281326,325,556
224,0.0908728199750724,327,550
225,0.0977137982832537,344,548
226,0.0950119460374867,351,557
227,0.0945797657220026,330,551
228,0.0927698495402779,345,557
229,0.096133325630426,341,555
230,0.0933976856990684,327,555
231,0.099899058412513,332,559
232,0.0876714261182986,319,548
233,0.0899814253673295,329,552
234,0.0812980483468437,325,556
235,0.1099706896111224,341,557
236,0.102266410127826,356,556
237,0.0929838901201668,345,556
238,0.0915046494290833,325,549
239,0.0917108290112249,358,560
240,0.0934798059305543,344,555
241,0.1033296119745767,355,555
242,0.1007303991094061,352,553
243,0.1082813727078312,338,555
244,0.1055610874216149,339,548
245,0.0895164659195443,329,557
246,0.0888358442125055,334,545
247,0.0864382219104048,321,555
248,0.0923435844036384,325,554
249,0.1061985470793785,330,554
250,0.089038520369465,352,553
251,0.0951353826000333,344,546
252,0.0933539361606119,323,549
253,0.0846606321884996,328,551
254,0.0859658608188959,351,554
255,0.0849173821460666,305,555
256,0.0908647767838601,335,559
257,0.1007237580406098,328,554
258,0.092010630752908,345,552
259,0.0931385160597656,340,554
260,0.0803259566422426,323,553
261,0.0999440794431912,334,553
262,0.0963395725074912,335,558
263,0.0944886241222807,336,554
264,0.0879568436495107,318,549
265,0.0915753556931464,322,547
266,0.0895699472320754,327,550
267,0.0958275111257147,335,555
268,0.0858033658916311,332,559
269,0.0974476967707422,359,559
270,0.0954827914544034,339,560
271,0.0958530158856963,340,548
272,0.0857208227836364,322,553
273,0.0950770592879104,352,552
274,0.0999961873846414,355,556
275,0.0976279019412068,335,554
276,0.101437239500397,343,555
277,0.0923101754346385,321,555
278,0.0905218299002468,324,555
279,0.0860064447683669,334,558
280,0.1004132780856404,334,560
281,0.0936283278588333,343,558
282,0.0809642329514867,316,550
283,0.0937764114578904,335,555
284,0.0959351313216739,333,551
285,0.0988994491235545,348,545
286,0.088117157337068,347,556
287,0.0946782828185428,340,548
288,0.0984236585063017,333,553
289,0.0919249354783961,342,557
290,0.1033407227467363,346,555
291,0.0934894538436117,339,557
292,0.1026031996693223,356,555
293,0.0935543220474835,331,556
294,0.1075995690519493,340,549
295,0.0882028610565712,337,553
296,0.0933672096305919,338,553
297,0.0962673809168627,352,554
298,0.0882011313311223,344,556
299,0.1029959230428579,331,556
300,0.0957506337768928,362,556
301,0.0952020704232471,340,548
302,0.0995006912816046,354,551
303,0.0933626135849912,347,548
304,0.0845452337750259,347,551
305,0.1014614761839687,346,554
306,0.102746115275318,332,556
307,0.0975516120141268,349,559
308,0.1011614211011185,345,556
309,0.1039047851447057,328,552
310,0.0933454749664592,331,549
311,0.0869136348886416,342,558
312,0.0933680508952208,332,556
313,0.081818119139031,329,553
314,0.088194993632923,338,554
315,0.1012681325010175,348,556
316,0.0939653364655852,345,559
317,0.0923440237311551,332,547
318,0.0837217603116857,338,551
319,0.0984064512603442,333,549
320,0.0890329644302745,318,563
321,0.0970821647559867,349,559
322,0.1077975511210739,362,559
323,0.0875033659891178,340,561
324,0.1011026158193915,336,549
325,0.0804168187968535,326,550
326,0.0956329523877027,354,563
327,0.0972106407652266,358,556
328,0.0964750469647869,337,552
329,0.0963087862409755,335,555
330,0.1003614919306611,356,558
331,0.0988273160269536,365,557
332,0.0979469183815557,366,560
333,0.0966668992854621,340,553
334,0.0908780967514789,331,554
335,0.0842959203537566,322,549
336,0.090456505268842,323,551
337,0.0803024238534178,329,551
338,0.0948152736188388,348,556
339,0.087721905143036,320,552
340,0.0969375381075984,354,558
341,0.0832474160744566,322,557
342,0.092600394965211,329,552
343,0.084577137616591,333,551
344,0.0915366492001941,349,557
345,0.097786031026121,345,555
346,0.0903754026932017,337,558
347,0.1002971662042005,364,557
348,0.086284868896836,318,552
349,0.0893738094055318,324,549
350,0.0916762045830555,335,551
351,0.0963701080474485,337,555
352,0.0923709059150217,340,557
353,0.0810689763624434,315,556
354,0.0862088212605143,324,554
355,0.1008075167208248,340,552
356,0.0931946839483392,329,554
357,0.0897068975333217,338,554
358,0.082817330945003,333,556
359,0.1020064100888933,358,550
360,0.0895213738095268,354,549
361,0.0858912012713821,313,546
362,0.0894229369976019,331,551
363,0.1058136942476266,335,559
364,0.0927435957696673,348,560
365,0.0910424542738696,308,560
366,0.0888247686928434,351,555
367,0.0922009383712622,326,554
368,0.0934677844707952,337,554
369,0.0863376429224455,332,553
370,0.0970514010832129,340,554
371,0.0924981270437773,352,556
372,0.0957059133463801,336,555
373,0.0938363285617042,350,555
374,0.0777296757902206,316,553
375,0.0959190105573381,352,561
376,0.0906771156594202,336,557
377,0.0964850489514199,351,559
378,0.0972887947069393,342,551
379,0.0970585075968303,332,554
380,0.0874734086315646,338,553
381,0.0845266219531433,344,551
382,0.0967374154986339,345,552
383,0.0886877220395345,322,555
384,0.094205019516366,354,550
385,0.0923158394056522,339,553
386,0.101028103403127,355,557
387,0.0869173803423877,323,550
388,0.0988935867959138,341,550
389,0.0953613405102604,340,558
390,0.1047685249579721,357,562
391,0.0924405404122493,337,551
392,0.1033287885328599,345,552
393,0.0979404876640691,329,554
394,0.0912566136450681,336,549
395,0.1017521376459704,337,556
396,0.0822869325003273,318,549
397,0.1018065347620942,350,557
398,0.0948121707873747,335,556
399,0.0868066928704176,330,553
400,0.0829830464328028,332,547
401,0.0949134840631952,353,556
402,0.0971716864687329,343,554
403,0.0932752885391653,321,556
404,0.0932853748911762,333,551
405,0.0811572710062315,334,555
406,0.0840489192895826,319,550
407,0.097878955776525,354,550
408,0.0997878018965938,349,556
409,0.0883527264741491,336,553
410,0.0980761796875131,324,553
411,0.0884545851966881,345,554
412,0.0853253339107044,322,557
413,0.0945971290250884,345,554
414,0.0925280520852397,335,560
415,0.0975368891246911,342,554
416,0.0900895930934127,338,556
417,0.0971497612301395,328,550
418,0.1026285261859364,344,554
419,0.087312128908348,337,551
420,0.0958517969907246,350,554
421,0.0982179526515442,349,560
422,0.0855286169306899,323,557
423,0.0863184809533107,339,554
424,0.0873464532751855,340,557
425,0.0937320722889233,342,552
426,0.1013939097926168,342,552
427,0.0967397593243908,341,549
428,0.0988715440971116,335,558
429,0.0837597506282871,328,552
430,0.1088007226254115,332,559
431,0.0865465094804319,329,553
432,0.0993193676026871,359,549
433,0.0969371229004126,364,557
434,0.0896470047853859,345,559
435,0.0988457168157827,330,558
436,0.1003002998283629,337,561
437,0.0983579706245387,350,556
438,0.1100803207252342,358,556
439,0.103874995826825,342,551
440,0.0979760667557011,342,547
441,0.1053392544423794,346,553
442,0.0980437013805684,344,557
443,0.0867888546573723,335,546
444,0.101023912026899,347,555
445,0.0834185397827371,334,559
446,0.0888072804727703,328,555
447,0.0933915599519838,340,550
448,0.1022365701713487,345,550
449,0.1002580849812728,332,557
450,0.0966994614129304,353,558
451,0.0889212060665839,347,555
452,0.0994206237101422,338,559
453,0.0964683973323813,333,554
454,0.0808948211154962,300,545
455,0.1020521663233608,343,552
456,0.1034865876001755,336,552
457,0.0927307672386031,344,560
458,0.0874522891262451,332,557
459,0.0856041637186178,330,555
460,0.0939442858969272,346,549
461,0.094211326902825,342,552
462,0.0900271850165516,329,556
463,0.1024126067494553,341,550
464,0.0938929815542618,327,554
465,0.0953621800034291,341,553
466,0.0880609936426799,328,550
467,0.0961343254112365,334,552
468,0.0988144135245955,329,552
469,0.096801799003895,335,551
470,0.093030384105285,351,555
471,0.0991519709792987,334,555
472,0.0853852821067508,324,547
473,0.0877784547377845,340,552
474,0.0964424229611125,331,552
475,0.0878648965752833,326,558
476,0.1048472925217704,355,555
477,0.0901863660077825,342,562
478,0.0949856559411561,342,561
479,0.0879055211820818,334,555
480,0.0832685870110506,326,551
481,0.0976272492895792,339,556
482,0.0864245366951821,331,559
483,0.099002874594871,344,558
484,0.0881541875624641,316,555
485,0.0829725546612674,323,551
486,0.101072248795209,322,555
487,0.091124668159476,335,551
488,0.0836026878985179,330,552
489,0.0953447089886192,341,558
490,0.0884513692816318,345,563
491,0.0947061907807218,345,556
492,0.0821522621272856,327,557
493,0.0962069825821079,347,551
494,0.1026823829415159,322,550
495,0.098321395481717,357,555
496,0.1003380370415469,348,555
497,0.0940908767575709,346,556
498,0.0944337342858807,345,556
499,0.0849765127787379,323,553
500,0.0959557940353805,344,548
501,0.0959773134540295,337,560
502,0.0864005771719587,312,552
503,0.0877033282908383,334,561
504,0.0938060853238907,332,557
505,0.0966227320402758,346,553
506,0.0895667472869637,325,560
507,0.0954820039253007,326,560
508,0.0974437724475939,345,553
509,0.1011447773730702,351,550
510,0.111682402601414,367,553
511,0.0907147184353378,345,554
512,0.0924030612321982,320,552
513,0.0819308124827764,332,549
514,0.0904568061678557,329,556
515,0.0929877029563589,343,549
516,0.0905966980123706,335,556
517,0.0832543325659376,335,554
518,0.0938203680559111,334,556
519,0.1013440122110857,358,556
520,0.0911508027679011,338,556
521,0.0914201563927398,334,553
522,0.0872449924504037,319,556
523,0.1001728397838922,357,553
524,0.0961595343548479,350,553
525,0.0833167863271255,336,558
526,0.103420391647445,322,553
527,0.0945092802453351,338,555
528,0.0904816170631441,341,556
529,0.0995421090741951,331,549
530,0.0842445304115511,333,552
531,0.0895789353744732,343,557
532,0.0907729187187651,347,552
533,0.0942553509537048,334,558
534,0.0919008071904357,334,552
535,0.0825532314047757,347,559
536,0.0956378164070642,334,553
537,0.0906441926431642,354,558
538,0.0888766426077468,352,556
539,0.1008343614899691,361,558
540,0.0794769992243753,315,547
541,0.0941248058166357,342,551
542,0.1011023117286252,336,555
543,0.1015784896979644,333,559
544,0.0980288840973367,340,554
545,0.098003042112367,339,555
546,0.0978405600995674,331,558
547,0.086126859316193,344,552
548,0.1115302299027263,347,556
549,0.0943848172359242,356,559
550,0.0979110027384772,343,554
551,0.0832364734578417,341,555
552,0.0855645432642686,339,558
553,0.1016724271197384,350,557
554,0.1067800548578478,337,556
555,0.076134216487346,330,549
556,0.0886767394803993,318,557
557,0.084482774613413,323,552
558,0.0907921589817591,321,551
559,0.0987236825476132,334,551
560,0.087432057070853,320,548
561,0.0851764741008179,342,552
562,0.1011329394446451,342,555
563,0.0995817386909268,341,550
564,0.0874607294977702,329,552
565,0.0938084893459874,351,552
566,0.0796541348425549,319,553
567,0.0932044269847633,339,556
568,0.0969273635513871,330,552
569,0.0905956694950031,328,556
570,0.1020590093096828,352,555
571,0.0912102492383544,347,557
572,0.0981050699362303,365,558
573,0.0881742001051791,329,560
574,0.0875143035529722,352,556
575,0.1000273043208011,345,555
576,0.084275018539039,346,555
577,0.0946416574072075,322,557
578,0.0960680567180475,339,554
579,0.0934457438335799,342,556
580,0.092497878824265,343,550
581,0.084008465698555,310,557
582,0.098134815840903,337,552
583,0.0903059281937057,336,553
584,0.0848528042392397,324,557
585,0.0891458443370755,338,551
586,0.1100190742299653,337,559
587,0.0955984131666584,325,557
588,0.1018495393080171,329,556
589,0.0967987428611616,353,553
590,0.0877779496737214,314,555
591,0.0919366629393256,329,555
592,0.0937225761018985,325,556
593,0.0960697194186312,326,557
594,0.0951787694405009,338,557
595,0.0870818320795763,344,556
596,0.099367837100278,349,557
597,0.0954818736114017,345,559
598,0.0906145558947617,327,555
599,0.0937847651139581,341,555
600,0.1030866153745754,348,559
601,0.088652024759404,335,547
602,0.0914404450120566,329,553
603,0.0884532100872589,303,552
604,0.0963748668175126,332,554
605,0.0957810523538716,351,559
606,0.0989568369568145,346,558
607,0.097577072866478,346,552
608,0.0902640951236784,325,549
609,0.0949450224164943,348,557
610,0.0900797802989206,320,554
611,0.0994698760656044,335,551
612,0.0841130065855037,334,559
613,0.0985659052176027,342,553
614,0.1005658763606796,344,551
615,0.0975255023427052,357,554
616,0.0946885366157677,331,554
617,0.0963713588540759,351,557
618,0.1142699525018426,348,555
619,0.0913697428573118,344,551
620,0.1103276686380019,329,559
621,0.0918840430902952,351,559
622,0.097182623247368,348,561
623,0.0906872300409277,329,554
624,0.0921236105360683,345,555
625,0.0898479646445481,332,553
626,0.0993834712420082,344,552
627,0.0973961461007795,335,554
628,0.085773617853085,329,551
629,0.0984214993677213,348,557
630,0.093968362437026,345,558
631,0.0917170068354275,322,561
632,0.0963714388750026,340,556
633,0.0894673883137535,323,553
634,0.0935362395933237,324,556
635,0.0909090867830527,325,553
636,0.0964773875797736,328,554
637,0.0967302231882669,328,549
638,0.0999422218994676,335,558
639,0.0899218774387083,319,556
640,0.0902977834351045,348,554
641,0.0879475407541752,342,551
642,0.0989474231359419,348,560
643,0.0976957229584252,342,558
644,0.0965348430610502,351,558
645,0.0861810647854349,331,549
646,0.0816112985550289,329,555
647,0.0995918248842642,329,554
648,0.0963499480481388,345,556
649,0.0837235165394003,324,552
650,0.0942366882225205,329,550
651,0.0889593471259102,334,552
652,0.0931257638037344,339,554
653,0.0864862529590443,329,553
654,0.1003901021992671,358,551
655,0.0882575164329806,326,557
656,0.0854493536694264,329,552
657,0.0907884731131244,344,551
658,0.0935980207675425,339,557
659,0.0873153427925183,330,549
660,0.0988696941006785,345,557
661,0.081190080643476,327,548
662,0.0964833301445815,337,564
663,0.0887132807427598,329,552
664,0.0863774274944759,339,557
665,0.0865286195172917,327,553
666,0.0833487197632111,315,555
667,0.0873315101882503,313,548
668,0.0944467112855096,329,562
669,0.0938066841721709,337,552
670,0.0908146886356676,345,556
671,0.0915147353830875,329,545
672,0.0825847715368491,316,552
673,0.1045442753744783,335,558
674,0.0902309087709784,345,551
675,0.0930617134418744,326,554
676,0.0954402711974979,342,553
677,0.0891591291554141,314,558
678,0.0819916817748842,349,552
679,0.0941713390274466,321,556
680,0.0920381205135074,339,555
681,0.0927520906324567,353,558
682,0.0943103716688164,350,556
683,0.0819651107195845,332,556
684,0.0897900788209111,350,550
685,0.0801226712755477,306,555
686,0.096894575981546,345,555
687,0.0997267837620648,352,553
688,0.0855872929630503,328,556
689,0.0836939476395887,320,558
690,0.0827471180924016,324,546
691,0.0997067437920155,362,555
692,0.0983705553438821,347,561
693,0.0972767533355276,348,558
694,0.0871629133993183,332,550
695,0.0891949913438356,344,552
696,0.0859758691950251,315,560
697,0.1067742682940351,359,557
698,0.0830225827945556,323,553
699,0.0881299000207827,327,551
700,0.0923712184137678,331,552
701,0.1028565732963466,336,555
702,0.0982477212486364,355,555
703,0.0974067597566411,342,553
704,0.0917891922541218,331,559
705,0.0967618261444311,351,553
706,0.0967104726167761,333,557
707,0.0908701810980459,321,543
708,0.0979576245689064,338,547
709,0.0833109897211453,338,555
710,0.0914377845129824,331,559
711,0.095207174704483,329,554
712,0.0887738153399004,334,559
713,0.0906363849077816,341,559
714,0.0999956755899943,347,553
715,0.0794468480899309,336,551
716,0.1086272974622891,357,553
717,0.0888984546153658,335,550
718,0.1078453993715707,361,550
719,0.0909525439252134,340,550
720,0.0807324914249026,308,549
721,0.087454552807429,331,556
722,0.0930535310579065,349,554
723,0.0985947018516636,324,554
724,0.0895629892661145,344,559
725,0.0897776920770542,365,553
726,0.0948205725935283,341,551
727,0.0974255411116937,346,553
728,0.0856359335643895,334,555
729,0.0885367877628469,336,555
730,0.0960665250576309,341,557
731,0.0856909783989033,319,553
732,0.0886547320298443,348,558
733,0.0969243459613469,328,551
734,0.0843416278724171,332,556
735,0.0956969930138314,338,552
736,0.09398118512745,348,549
737,0.085513912733132,343,557
738,0.0972700841411324,345,562
739,0.0970932881349313,360,552
740,0.1050928627020738,340,564
741,0.0912266574602939,343,550
742,0.0857836769207465,315,555
743,0.0882289261106632,327,552
744,0.1023835566434391,322,552
745,0.0913972624598698,329,554
746,0.0905562912766199,328,554
747,0.0937714016121761,333,557
748,0.0854639315158002,316,559
749,0.0902678037053804,335,551
750,0.0896192896324811,338,560
751,0.0810978810254203,326,560
752,0.1008911483652671,349,558
753,0.1020839894597439,345,554
754,0.1040525932859713,348,552
755,0.0893979251092924,342,555
756,0.0895880163756868,330,543
757,0.0911377763571597,333,549
758,0.0845584077987772,341,554
759,0.0914432489910184,345,552
760,0.0842757171914658,331,559
761,0.0925025779267089,342,556
762,0.0938859141966814,343,549
763,0.0941698563526646,337,553
764,0.1008962582126615,338,557
765,0.0943837736701943,325,556
766,0.0953511411938453,342,556
767,0.0970756074577474,357,562
768,0.1073032611764716,364,551
769,0.1023214011932615,339,557
770,0.0881172381739325,324,557
771,0.1036740954266693,335,551
772,0.1036078929707389,353,550
773,0.1071414218757125,353,558
774,0.0933075758252417,317,555
775,0.1062230150647319,348,557
776,0.100554997501598,331,548
777,0.0922228142380837,337,555
778,0.096297548708383,334,559
779,0.0965184264871222,338,556
780,0.0878137133281039,333,559
781,0.102632597997741,344,557
782,0.1061555689919493,333,552
783,0.0924006722980574,333,561
784,0.0916557358657376,329,549
785,0.1059023540899594,347,557
786,0.0980985397786854,347,556
787,0.0933399634321772,328,553
788,0.0964269996055592,364,559
789,0.0907509526232998,339,559
790,0.0889964888377292,339,560
791,0.0935771655642603,321,554
792,0.0907120957098499,339,550
793,0.0894338498734294,319,550
794,0.0937611354478671,336,555
795,0.0953535147874321,354,561
796,0.0869291795368745,342,556
797,0.0943220741306993,329,556
798,0.0938459343970306,338,551
799,0.0995660615567528,336,551
800,0.0940274926313231,349,560
801,0.0857318393503499,312,558
802,0.0870138124628875,333,553
803,0.09813925038634,339,555
804,0.0909919721870801,322,557
805,0.0900813361917773,341,556
806,0.0914261820605272,346,557
807,0.0932222818621129,325,551
808,0.0857252140367952,325,557
809,0.0833056735486295,322,558
810,0.0889717405465893,337,552
811,0.1010520817493813,328,558
812,0.0881651613551886,326,556
813,0.0973180597347775,340,562
814,0.0942775197522962,360,553
815,0.0938593995216704,337,551
816,0.0870460763346762,307,555
817,0.1108231206973943,361,563
818,0.0793676716451396,320,554
819,0.0891891179493154,329,557
820,0.0776342656117447,316,553
821,0.0951059963834308,333,557
822,0.0944570392806224,342,555
823,0.0905864142577102,342,554
824,0.1079290735628114,339,559
825,0.0954907517407235,361,557
826,0.0879114494204407,342,559
827,0.0909343971990637,331,552
828,0.0928912025018291,334,555
829,0.1016033605984506,343,550
830,0.0977837802119408,338,558
831,0.0837000653581995,335,553
832,0.0949343499863554,344,547
833,0.1020331786466449,356,550
834,0.0967442783425999,334,556
835,0.0931474668652634,330,558
836,0.1034702104777604,341,558
837,0.0856382243677036,320,553
838,0.0928366322751148,347,555
839,0.1010415149938375,347,555
840,0.0997337623069803,340,555
841,0.0965301688154566,346,559
842,0.0843029842441676,336,556
843,0.0949270939066365,341,552
844,0.0838236758934471,334,558
845,0.0944471800676155,324,560
846,0.0942540230059209,322,554
847,0.0998549557779813,343,555
848,0.0884591289100895,335,553
849,0.0956305997012366,338,553
850,0.0920519207418481,336,556
851,0.0927281965069608,340,553
852,0.0941048074096222,335,556
853,0.082969115333323,312,556
854,0.1033498490135914,343,555
855,0.0886637066470276,344,553
856,0.087799987690708,331,551
857,0.092368346649041,337,551
858,0.0979389944510611,320,554
859,0.0894635123126142,346,558
860,0.0938843703701401,323,557
861,0.0984892684072618,327,547
862,0.0942843100867221,330,555
863,0.0943385257580234,329,556
864,0.0928950841717726,344,550
865,0.0800553206512668,314,560
866,0.0848169933052143,337,558
867,0.0957593319016518,339,551
868,0.0952347488378408,326,554
869,0.0986295950506415,349,559
870,0.0822504232400176,329,552
871,0.1009429186178186,343,554
872,0.0906159351207789,323,553
873,0.0914401886424546,324,559
874,0.0804859896409577,330,556
875,0.1007313048992677,345,557
876,0.0881011630941962,330,556
877,0.0960450851068112,356,559
878,0.1052446953513126,347,557
879,0.0830251918671706,321,551
880,0.0904442361800552,314,556
881,0.0959839680481845,326,559
882,0.0882013207876616,332,560
883,0.0991231676403431,343,557
884,0.089753997426732,333,550
885,0.0913360674365509,327,552
886,0.0871110021346523,327,557
887,0.0930956618841267,321,559
888,0.1000006509101867,354,556
889,0.0813642840926597,318,556
890,0.0933273989797312,332,554
891,0.0875734727538795,334,552
892,0.0926708869943498,302,549
893,0.0950456540305235,333,551
894,0.0975809881469301,330,552
895,0.0971942583793278,339,556
896,0.1012693208651135,340,553
897,0.09315727835513,313,552
898,0.0965443407419384,349,554
899,0.0960682403018688,331,557
900,0.0900428343340038,339,557
901,0.087166135780008,317,551
902,0.0892095078026227,325,553
903,0.1011012202656071,331,556
904,0.0957673085148871,351,553
905,0.0957424052227556,340,555
906,0.0826920418813227,327,560
907,0.0967049502129676,329,557
908,0.0902606727189475,333,553
909,0.1088339900369832,382,555
910,0.0864049405104142,347,558
911,0.1065893329755233,342,556
912,0.0950996918910995,323,552
913,0.0920266191903121,351,554
914,0.091155143552369,333,549
915,0.0989261034191742,337,553
916,0.0880528694758136,325,551
917,0.084070265812343,331,555
918,0.1016435582912629,339,562
919,0.0924986577117945,336,553
920,0.1004676266683856,338,555
921,0.0823973740611369,329,552
922,0.0998881275419912,351,553
923,0.0911131504425468,345,552
924,0.1033029991726023,332,553
925,0.0918738765307822,341,554
926,0.1010681086023265,350,554
927,0.0808878337465646,337,553
928,0.0867769936317961,340,552
929,0.0825883475687057,325,558
930,0.0981586171287341,343,552
931,0.0827427021468833,332,558
932,0.0941435061824848,348,552
933,0.0920448914452225,313,555
934,0.1053276636361809,345,551
935,0.0885103370826336,325,556
