,mean_exp,exp_both,exp_U
937,0.1872250097755712,373,528
938,0.193096820742883,380,526
939,0.1911669900699222,398,537
940,0.1948285361619337,381,528
941,0.1909320276720534,384,523
942,0.1765843546933642,383,541
943,0.1804677471988683,382,529
944,0.1956429576006365,388,534
945,0.1890065428299555,408,535
946,0.1909151519163971,403,533
947,0.1951236331244512,391,529
948,0.1932787027993461,394,540
949,0.2027688304922162,395,539
950,0.1875340075038551,395,542
951,0.1836550333658564,386,536
952,0.1849281731381003,386,538
953,0.1896416041027115,371,527
954,0.1945888057097139,396,538
955,0.1873424489241566,393,535
956,0.1848818789861224,388,537
957,0.1914811760693324,392,539
958,0.1958299632420956,387,536
959,0.1849290384619935,404,542
960,0.1950378224764585,404,537
961,0.1864161372457966,373,525
962,0.1859838157955168,399,543
963,0.1858555711742896,385,536
964,0.1815361721544755,395,535
965,0.1817205614403001,394,540
966,0.1874761275654178,399,535
967,0.1653057015722322,383,536
968,0.1881296991022854,382,533
969,0.1886963802058171,392,539
970,0.1957114774746993,376,528
971,0.1828625983405867,380,530
972,0.1769800290536232,370,537
973,0.1891907032121981,384,539
974,0.1782096229776583,381,535
975,0.2008245191513309,400,531
976,0.1898544020651018,368,535
977,0.1735129752846604,368,530
978,0.1880951152535237,382,535
979,0.1808052697302994,386,538
980,0.1972532112995182,386,539
981,0.1849751060607217,389,534
982,0.1769521253662189,384,536
983,0.1702834166910371,375,528
984,0.1994638475172739,415,543
985,0.1979369008974462,376,537
986,0.2026148314588663,414,542
987,0.1805089828776314,384,535
988,0.2010040752425857,401,545
989,0.1888350730654173,382,540
990,0.1846947494122904,391,539
991,0.180027946132013,401,536
992,0.1965301680622528,385,534
993,0.1818332071318179,381,538
994,0.1855719698724272,389,544
995,0.1886099449221527,387,533
996,0.180805793209632,378,531
997,0.1886485998332025,386,537
998,0.1815294679243352,356,536
999,0.187549713051615,382,533
