,mean_exp,exp_both,exp_U
122,0.2039827132791797,328,495
123,0.2163026522143933,343,504
124,0.2481711501348092,353,508
125,0.2060545277800719,332,503
126,0.199494813967541,318,506
127,0.2186626486581956,343,508
128,0.1927416409806477,315,482
129,0.2165307419739568,319,506
130,0.21962997359357,325,528
131,0.2034712613403082,330,489
132,0.2111364735090557,341,501
133,0.2077956387482155,331,516
134,0.233822063081483,347,508
135,0.1880142037781438,309,507
136,0.2134279467457891,331,507
137,0.2250576361211028,341,499
138,0.2096001225728843,331,513
139,0.2352905124538979,350,516
140,0.2466066591369134,352,509
141,0.2259317928887654,337,501
142,0.2192834239420011,331,502
143,0.1980335659692376,330,510
144,0.2015303307296396,331,511
145,0.2051470344392275,339,510
146,0.2273398842318499,358,522
147,0.1968446375869469,330,521
148,0.2112504368080317,335,504
149,0.2281158616181573,340,512
150,0.2267331010202501,346,509
151,0.207015695457324,330,510
152,0.2152419257401248,357,521
153,0.1968829628327129,344,511
154,0.2013938308913972,335,503
155,0.1985412227694221,305,498
156,0.2005937614027122,325,507
157,0.2380472602865139,369,511
158,0.1859557906839905,334,508
159,0.2014043010850799,316,503
160,0.2330142838089109,346,509
161,0.1953066742959596,327,511
162,0.2081946624731937,332,517
163,0.1979913693774392,325,516
164,0.1995179357499312,324,503
165,0.2170926649298541,341,507
166,0.1955733216522066,333,509
167,0.2147963411159966,333,513
168,0.2525539345134651,360,520
169,0.2168300586685742,328,498
170,0.2401062778149608,353,514
171,0.2010833322590297,326,517
172,0.2120584541892732,337,505
173,0.2133551397331194,347,504
174,0.2046004374688135,328,506
175,0.2308540045329327,353,500
176,0.2027910604513627,310,507
177,0.1897543058925393,329,503
178,0.1883181402820591,328,495
179,0.2163516403430838,331,495
180,0.2143385292104417,334,500
181,0.2240551856850476,344,515
182,0.2080265642137971,338,503
183,0.2177327270739159,350,515
184,0.2384501106318051,352,509
185,0.1956640393375678,327,507
186,0.2057982768237733,325,502
187,0.2109467689756751,314,510
188,0.1941910583494207,327,514
189,0.219631989551545,341,508
190,0.2143282961186456,341,515
191,0.2293745527643645,344,499
192,0.2148655378438183,342,533
193,0.235642345592717,335,510
194,0.1985181831272889,305,493
195,0.2060965200894702,326,502
196,0.215823268009511,344,500
197,0.2311824216439424,359,521
198,0.2054651655161491,342,501
199,0.2137002280086469,329,497
200,0.2175051797019591,331,498
201,0.2194405711930758,348,511
202,0.2312101958667162,335,515
203,0.2108409952022737,347,509
204,0.2067689605169761,342,512
205,0.2035276474704257,337,502
206,0.2084587586298699,340,515
207,0.2188411766442121,337,510
208,0.2183073015887827,339,502
209,0.2047446238278186,339,510
210,0.2195698604752604,342,510
211,0.2155389729032991,334,519
212,0.2129706271187358,338,497
213,0.2224350690969499,354,513
214,0.2202573276363849,339,514
215,0.2109318620732696,354,508
216,0.2179145742787019,346,517
217,0.224768390297947,336,511
218,0.2330615704072622,344,514
219,0.2260729926207071,338,507
220,0.2286595245872846,335,500
221,0.225607366129817,348,525
222,0.2021474555055367,341,502
223,0.2222524693720355,338,512
224,0.2405778341138283,347,515
225,0.2274396967361424,361,512
226,0.2002255966545256,332,499
227,0.2190730010307315,345,517
228,0.2148482898747079,345,514
229,0.2214654752389203,341,516
230,0.210883791152758,337,515
231,0.2070380983347246,349,502
232,0.2359863313035176,359,513
233,0.2306118916215056,343,514
234,0.2092182508313148,326,508
235,0.2234939079776972,346,509
236,0.2157489725765307,349,510
237,0.2249908320325183,363,519
238,0.1835154717300978,317,506
239,0.2155545137516026,333,516
240,0.2072006537949657,319,514
241,0.21068384286074,336,507
242,0.2159702851800797,334,504
243,0.2217659005378139,353,523
244,0.217506690178772,347,507
245,0.2323421878111167,355,512
246,0.2319906785227257,349,508
247,0.2189931696397746,353,511
248,0.199775869762349,321,497
249,0.2235545359549456,358,501
250,0.2024592559731582,328,504
251,0.1913366540814405,348,508
252,0.2380221226138506,346,514
253,0.2276905857963511,348,502
254,0.2360683891602203,348,517
255,0.1972120492841702,346,502
256,0.2266393724540798,338,522
257,0.212335515008957,347,514
258,0.2063417688311956,326,518
259,0.1977995389809524,323,517
260,0.2353609087869618,351,520
261,0.1844838888292305,347,506
262,0.2052303263022506,330,513
263,0.2315125447666857,338,511
264,0.2160333959866264,345,525
265,0.2002266538531311,323,510
266,0.2219944772555348,329,502
267,0.2081123165000571,336,520
268,0.1876483033964016,323,501
269,0.2216281573329059,343,511
270,0.1976798575335357,326,503
271,0.2226541685524186,368,519
272,0.2115364693236058,326,502
273,0.2134900732519294,337,510
274,0.2305736357074042,352,514
275,0.1877730185349537,316,499
276,0.2398978671070736,340,513
277,0.2042709719767934,325,498
278,0.2122342511988925,334,506
279,0.1948486786478515,323,496
280,0.2213859540839779,339,521
281,0.2213471749322501,355,511
282,0.1896123921494881,329,494
283,0.2261808484183073,323,511
284,0.2025417901145984,345,511
285,0.202177994786927,327,498
286,0.2060119928675159,325,504
287,0.2140175535432662,333,503
288,0.2028239253760268,331,519
289,0.1994536967135848,323,512
290,0.2117570367740616,338,494
291,0.2074970324472994,321,493
292,0.1970052568594633,329,524
293,0.2217460082033151,355,511
294,0.2027331955241131,308,507
295,0.2237916745158392,328,509
296,0.2385440650808703,358,514
297,0.2288410328049397,333,510
298,0.2158352080756924,338,519
299,0.2244884289800688,340,507
300,0.201487249159005,346,511
301,0.2130398226209188,326,507
302,0.2448450411129498,354,519
303,0.207364305802574,340,498
304,0.2153644038182574,332,495
305,0.2165009899365949,327,513
306,0.2402015603134092,347,514
307,0.2023963822075898,319,488
308,0.1840282737907926,335,507
309,0.2184929285157845,334,516
310,0.1988815943749635,334,502
311,0.1874795043860495,331,504
312,0.1933167035993145,324,502
313,0.1994374677322132,343,505
314,0.2308637291710292,344,506
315,0.1886666938997719,320,503
316,0.2169205914123558,348,519
317,0.2372238229781296,326,494
318,0.1971568776043615,326,514
319,0.2097315371912043,344,516
320,0.2096705202217751,343,515
321,0.2246506902658775,343,509
322,0.1862309180513069,307,500
323,0.1959164671385554,337,506
324,0.1922653717983352,316,516
325,0.2317660793860976,353,504
326,0.2168449744031607,339,497
327,0.1994062847370943,324,516
328,0.2109855823035627,345,511
329,0.2324233825744477,341,508
330,0.218870035751705,342,506
331,0.2181947210291091,341,526
332,0.2123152083252836,333,503
333,0.1963834494256507,307,499
334,0.2159828760875142,335,501
335,0.2069538438927717,314,499
336,0.2330936046861228,335,516
337,0.2149730920302335,340,519
338,0.2059672193534764,334,511
339,0.2040354692792271,331,510
340,0.2248071673855649,339,519
341,0.2171003139696934,324,508
342,0.208491049631369,335,508
343,0.2245479772543451,333,507
344,0.2161058332081423,326,505
345,0.1882472338695292,299,508
346,0.2249127232840545,334,495
347,0.2044655849693675,335,502
348,0.2399585173152454,339,508
349,0.2110175370569147,338,495
350,0.2107769563961493,342,506
351,0.204980218103886,337,505
352,0.2339860635757992,348,509
353,0.2272433938154543,357,508
354,0.2251318043784048,322,514
355,0.2084162677748634,319,504
356,0.2055193304836115,342,506
357,0.234545199463753,337,506
358,0.2059087138653051,321,512
359,0.2164368859827589,336,510
360,0.2117786236036248,330,499
361,0.20860749165728,316,495
362,0.2282782260771031,368,516
363,0.2055720911477622,339,505
364,0.2134152430594472,329,507
365,0.223114528536826,337,512
366,0.2133796919300479,327,507
367,0.2391028070672635,360,512
368,0.2215804291378915,349,517
369,0.2234234907124257,345,508
370,0.229259094863242,352,520
371,0.2125958917232669,331,511
372,0.2466251309014742,347,506
373,0.2170483473215018,337,505
374,0.240456186382106,354,507
375,0.1995984971699648,340,503
376,0.2160487067015838,331,512
377,0.2227655339335752,343,512
378,0.2055161923125338,326,501
379,0.2136605722647983,352,503
380,0.2154080167491615,351,514
381,0.2112998909904138,349,517
382,0.2017528259101615,322,515
383,0.2040094325231185,332,502
384,0.222356086532106,341,517
385,0.2127197592677867,344,506
386,0.2113696815561262,335,505
387,0.1984607245687775,341,511
388,0.207753700748729,318,499
389,0.2258629341440418,318,488
390,0.2482415817963568,354,506
391,0.2420642532874896,367,515
392,0.2031021239402785,332,506
393,0.2254893449328801,334,509
394,0.2147454185154836,348,519
395,0.2125137959020231,325,514
396,0.216591977740447,338,516
397,0.2153330046932811,356,507
398,0.2193028823837457,334,512
399,0.1947072119260436,324,497
400,0.2203928550578957,368,520
401,0.2372756983314421,343,512
402,0.1912007621141874,328,508
403,0.2119601710884684,347,499
404,0.2082586007642797,324,512
405,0.2371966484317094,354,508
406,0.2044519936651342,333,502
407,0.204899689620057,339,511
408,0.2092759179430539,317,514
409,0.2029027721410198,319,504
410,0.22054178194513,337,503
411,0.2279241422721189,348,516
412,0.2312709326100707,340,506
413,0.2136476799747723,344,503
414,0.2171998995179522,337,517
415,0.2144822016921449,338,517
416,0.2288860144907626,337,520
417,0.203080827913442,355,517
418,0.2013401242325765,339,515
419,0.2290855382573977,358,499
420,0.2272832518991071,337,517
421,0.2052821749792973,319,506
422,0.2342780004603504,352,513
423,0.2311169266075414,337,510
424,0.1955419491920438,318,509
425,0.2055362024133262,324,505
426,0.1950170444357896,340,513
427,0.1955525999789807,325,507
428,0.1942739092062096,314,500
429,0.2328105534008611,357,515
430,0.2266577120487433,332,507
431,0.2109560940955154,322,519
432,0.2100699769734605,343,504
433,0.2230907216188407,335,506
434,0.2068107028709849,327,497
435,0.2035013037770889,355,516
436,0.2073615261637593,314,508
437,0.2140073733067958,331,505
438,0.2346699155395641,341,513
439,0.2119260573799551,334,509
440,0.2239134303662702,331,502
441,0.1912345689363,329,498
442,0.2075759607303084,344,514
443,0.2011049319726398,330,494
444,0.2443540138588427,366,520
445,0.2250926181355067,364,518
446,0.2225649963856772,335,521
447,0.2382489128547623,359,518
448,0.2031070032570776,336,514
449,0.2171819381618987,342,516
450,0.2079133111064532,316,499
451,0.2102279638707624,327,501
452,0.1964142613475382,335,527
453,0.2456361544428723,356,514
454,0.2116497268877545,347,515
455,0.1942075519073228,341,516
456,0.2280404117787598,350,511
457,0.2135148726518241,350,517
458,0.210176519435984,325,518
459,0.2186203507857504,349,515
460,0.204187322427274,324,509
461,0.2051036001039982,325,507
462,0.2176504809546607,348,511
463,0.2265980499552769,324,517
464,0.2219931970774875,350,520
465,0.2065210080762001,328,506
466,0.2170589010081622,329,505
467,0.2099140645290387,328,514
468,0.2063345888556738,341,514
469,0.2231675302487923,333,506
470,0.2073290922702219,330,509
471,0.2159668885329176,327,505
472,0.2103747301616429,347,521
473,0.2492343665320563,353,524
474,0.202515786645087,335,505
475,0.2057223005476167,339,507
476,0.2481986504791064,355,507
477,0.2205221059418318,342,513
478,0.1949384382555333,335,505
479,0.2240525046494769,330,490
480,0.2087945137323127,332,509
481,0.2178236491442242,333,505
482,0.2068599030423098,328,509
483,0.2122048050834378,333,511
484,0.224835888045864,337,503
485,0.1872805377489955,309,511
486,0.2144457969033754,331,508
487,0.2044663876803302,327,514
488,0.2219881546296581,342,510
489,0.199028921694632,311,498
490,0.2503595268829232,356,517
491,0.1962100204835923,324,514
492,0.2289062469421218,351,509
493,0.2098886300303335,326,513
494,0.2255530722955187,352,508
495,0.2033127346491307,333,508
496,0.2227079894174216,340,517
497,0.1990796761497227,335,525
498,0.2131726616736483,340,520
499,0.2294035893720681,334,515
500,0.2259228525408204,343,516
501,0.1917789415622061,303,495
502,0.2154643558477937,347,515
503,0.2135467789136969,330,494
504,0.2250185967272737,341,510
505,0.2358876595520927,368,519
506,0.226384426819777,341,520
507,0.2190059945661104,331,509
508,0.2055720968500593,328,499
509,0.2070836807737982,328,500
510,0.2398127942343987,359,516
511,0.2264987915545463,344,509
512,0.2056141782245889,326,493
513,0.2328402748735702,369,509
514,0.2061546220238503,328,509
515,0.2003835427977471,335,514
516,0.1956485585306126,325,518
517,0.2049990791472441,324,509
518,0.2157587350845206,330,514
519,0.2039262131554789,328,497
520,0.2063824510834879,320,501
521,0.2300420345831356,363,514
522,0.221560105329776,333,505
523,0.2136156945186024,350,510
524,0.2168440604964017,334,504
525,0.1987992917969125,320,501
526,0.2070646564681548,325,503
527,0.2145565216335832,351,499
528,0.1912463677020599,309,501
529,0.2031344584388794,334,500
530,0.2052737535048677,327,513
531,0.2362441046660795,333,512
532,0.1953498220664195,328,509
533,0.1971445201164104,312,490
534,0.1995372242515303,334,503
535,0.2193603128645659,331,504
536,0.2146860584327762,321,509
537,0.2172982470560497,338,507
538,0.2012057305868244,368,516
539,0.2021677128712744,312,496
540,0.208811974383699,356,518
541,0.191526792794295,323,507
542,0.2130083692603367,347,506
543,0.2053295086119001,334,500
544,0.2056630682945977,339,513
545,0.2054336346121844,327,505
546,0.2076204603308826,338,508
547,0.1999726509095932,326,499
548,0.2206207844044063,327,502
549,0.1787264899529042,316,501
550,0.2181628637197425,328,512
551,0.194064367370094,327,492
552,0.2135451689958973,319,504
553,0.2277785639079186,368,510
554,0.2206587730245083,334,518
555,0.2174563074258478,345,509
556,0.2298610837972843,339,507
557,0.2355465531805442,350,514
558,0.21625824968273,342,508
559,0.1994180736521684,352,524
560,0.1864910806605015,327,499
561,0.2029519967267389,337,499
562,0.2166935951712311,332,496
563,0.2115804974338668,345,512
564,0.2080584320513076,334,508
565,0.2277328189746971,348,515
566,0.2114748283968494,339,502
567,0.2189541003572785,349,520
568,0.2301292207631273,349,520
569,0.1991509779655664,340,510
570,0.243346238292311,351,509
571,0.2302632148262847,327,503
572,0.2075902699635741,318,505
573,0.2011098613943554,345,507
574,0.2215248350594607,357,492
575,0.198762722797084,324,500
576,0.2330651980377489,340,520
577,0.1859806399188477,337,505
578,0.2036671447641314,333,498
579,0.2222422393161647,339,521
580,0.222138112485337,332,515
581,0.215840323399781,321,506
582,0.2035308692557585,312,502
583,0.2284755765088984,338,515
584,0.2179567937367975,340,526
585,0.2156342700096145,343,509
586,0.2009752791875111,322,496
587,0.208606688132505,344,496
588,0.235213383484777,338,508
589,0.2239776167071719,344,517
590,0.1912283047221282,316,499
591,0.2089691331583275,321,501
592,0.2083205825944453,338,513
593,0.2103076014951145,338,515
594,0.2288074491606891,346,509
595,0.2070955066534585,336,521
596,0.2083367705174054,342,512
597,0.2106379095072434,335,508
598,0.2200586455063435,333,503
599,0.205441107771069,335,504
600,0.2080420144386386,323,500
601,0.2192571658708856,340,513
602,0.2403321957848635,358,518
603,0.2302673346220299,339,517
604,0.2159011032202653,328,505
605,0.1953792445396951,321,503
606,0.243653273932422,363,508
607,0.2302426673997023,342,507
608,0.235500129923307,357,511
609,0.2241532697494636,355,506
610,0.2197616125384053,336,496
611,0.1981903400603527,335,514
612,0.2086115496632406,322,492
613,0.2307356468019284,361,519
614,0.2283587652799702,338,508
615,0.2278125421370569,341,510
616,0.2214641431348592,351,511
617,0.203547700120849,334,510
618,0.2158866021221951,340,505
619,0.2402106690646477,359,517
620,0.201213572060477,340,509
621,0.214906852766381,354,516
622,0.1914124442842741,328,520
623,0.2233673995397133,349,514
624,0.2249196279150609,336,512
625,0.2178153337582116,337,491
626,0.218251109703313,332,507
627,0.2033861581770043,340,519
628,0.2252408521548482,343,506
629,0.212231967360619,337,509
630,0.2099865850985088,366,514
631,0.1878451593744698,324,514
632,0.2143727693715343,339,503
633,0.2294287779005566,345,513
634,0.205438810677033,325,513
635,0.2151249572995174,329,515
636,0.2011408310351854,347,510
637,0.2145275016828228,346,505
638,0.2231149069452936,338,510
639,0.1873398709324359,317,497
640,0.2022701920071805,326,503
641,0.2121438067127262,344,504
642,0.2181902319744967,356,522
643,0.2189111870901399,340,509
644,0.2108749213712755,316,517
645,0.2052289944724987,324,516
646,0.2003268849154503,338,510
647,0.2129541526662572,337,502
648,0.1918050969635033,331,505
649,0.2090136680859389,343,510
650,0.1878101464703596,312,504
651,0.1880817768056463,337,507
652,0.2350661523142411,350,507
653,0.2235169889146805,343,508
654,0.2176508725337517,343,517
655,0.2082506648830994,342,506
656,0.2354211842488398,350,510
657,0.2226751441215788,335,519
658,0.2027061899092658,335,509
659,0.2083766444996774,325,501
660,0.1989538793628729,319,497
661,0.2165066592148449,335,500
662,0.2301967191781122,357,507
663,0.2107627329334197,329,509
664,0.2093518620957574,332,505
665,0.2225503654932613,336,493
666,0.2038158764888387,322,508
667,0.2269749806237572,352,508
668,0.1976644003469229,341,508
669,0.191886102695569,337,517
670,0.1925794849276385,309,498
671,0.2317850780063741,345,506
672,0.214474187481733,336,502
673,0.2268426095549999,357,513
674,0.2329046317306941,346,520
675,0.2106858550911207,351,515
676,0.2076257709152107,338,514
677,0.203981992347867,325,503
678,0.201181871075543,328,514
679,0.2045270968163736,335,511
680,0.2008567799440627,337,506
681,0.1967841113912177,328,509
682,0.2410157044663556,355,506
683,0.2002103511074705,323,509
684,0.2282920543273798,350,519
685,0.2048657744449824,340,503
686,0.2206786254267227,349,519
687,0.2177499538521582,348,521
688,0.2235855083266674,351,507
689,0.2038648920237254,342,515
690,0.1975302449885451,325,517
691,0.2120144591692976,348,500
692,0.1942055667170248,328,509
693,0.2088083305397228,331,497
694,0.2251669795627039,347,519
695,0.2142820076629392,346,499
696,0.2067155269233227,342,509
697,0.2286264287012182,340,515
698,0.2203075734838755,330,503
699,0.2325044748102249,336,506
700,0.1898681211798835,301,497
701,0.229245193767516,348,500
702,0.1996192796117175,325,507
703,0.2307616391852665,353,508
704,0.2245852863885079,355,510
705,0.1823519877202442,328,504
706,0.2075759506269207,347,502
707,0.2276773159633567,338,497
708,0.2250554624801318,329,513
709,0.2381268230111855,352,512
710,0.2116159951775903,337,510
711,0.2013042705935014,332,502
712,0.2072235936683748,332,517
713,0.2231822288729733,357,503
714,0.1994593388658867,336,511
715,0.2368003848253114,349,508
716,0.1863715967317026,325,505
717,0.2250330070111981,333,508
718,0.2284148595295845,343,506
719,0.2131560827163373,346,517
720,0.2451787635134747,355,506
721,0.1977154809359183,324,509
722,0.2180306738802589,347,526
723,0.2028711797615068,326,511
724,0.1995452962122914,323,498
725,0.2197141951626071,331,490
726,0.2129835635635373,335,503
727,0.2319458856333898,328,503
728,0.2285591074173096,331,511
729,0.1976845038184709,310,514
730,0.2284212230378824,356,512
731,0.2136411098939744,335,509
732,0.2263090338434476,352,505
733,0.2173250104214821,356,524
734,0.2231373100903063,337,508
735,0.2064149168300719,337,514
736,0.2254896186463496,339,498
737,0.2104009959958569,328,516
738,0.187573441440824,324,503
739,0.2159129839581431,338,520
740,0.1961791137559557,341,505
741,0.2113402837808731,334,511
742,0.2317090801873238,345,502
743,0.1965619940684386,328,498
744,0.1954094140605952,337,507
745,0.209700756273683,344,504
746,0.1910888147020601,335,508
747,0.2202353152204456,345,507
748,0.1956914779840026,323,500
749,0.2089940694979955,339,515
750,0.230424522420831,346,506
751,0.2326853712078988,343,508
752,0.222884963833082,338,502
753,0.205602006625323,336,512
754,0.2101156511822433,319,518
755,0.2373516146492478,354,507
756,0.236747429211948,371,516
757,0.2097859128372003,316,511
758,0.2141035675345364,340,514
759,0.2117225334528015,330,504
760,0.205255873662152,315,501
761,0.2167261199140615,332,514
762,0.2041998356221864,345,518
763,0.2300119946400208,345,508
764,0.2171687434993963,339,509
765,0.2109903409205135,342,515
766,0.2012642869745702,346,500
767,0.2260615339699887,338,511
768,0.2108401980078218,327,509
769,0.2028850530025,346,512
770,0.2121773443637269,340,512
771,0.2297139220354324,333,502
772,0.2215241291005892,311,504
773,0.2324253609581821,341,512
774,0.2287021571573208,334,502
775,0.2143163335479418,349,508
776,0.2068775705676804,339,509
777,0.2155086521775052,335,509
778,0.1937041535727124,339,506
779,0.1956477554453639,318,501
780,0.208338478006744,341,503
781,0.2083928185580169,332,514
782,0.2228454353015271,338,514
783,0.1931014404171667,336,516
784,0.2199794483208549,333,497
785,0.2483909553942959,356,522
786,0.2268340582866616,349,499
787,0.2131086492679445,334,490
788,0.2276707529318333,355,512
789,0.2245404216269954,332,503
790,0.2344622150417667,340,508
791,0.1995927079184861,337,505
792,0.2264483984933009,356,516
793,0.2101955593680586,319,505
794,0.2235516801967508,345,515
795,0.206926842119063,331,509
796,0.2155162511524987,347,506
797,0.2269669929170828,354,502
798,0.2162757702367843,341,513
799,0.2216467331497278,329,519
800,0.2497738591667846,337,512
801,0.2121722643183821,328,507
802,0.2337837739746282,363,514
803,0.2205200569110656,345,507
804,0.2300398640653168,347,514
805,0.2237761956692104,334,515
806,0.1898342710099071,332,492
807,0.2276571510777376,335,509
808,0.1860501062840462,317,499
809,0.2195520777222757,337,508
810,0.2176609291483782,341,514
811,0.2085406469399814,332,507
812,0.2115158089211813,333,509
813,0.2376286409348173,362,506
814,0.2096564730676246,325,506
815,0.2042845196832417,348,507
816,0.1982379776800889,324,500
817,0.2101221182921492,335,516
818,0.2182315865837748,345,504
819,0.2304164566843225,356,517
820,0.2056477114663146,331,513
821,0.1947783744247052,332,510
822,0.225396585376284,340,512
823,0.2383438236509188,355,506
824,0.1974330900409716,334,517
825,0.2091213889044546,334,515
826,0.2323257136416685,351,500
827,0.2043913038422213,341,511
828,0.2050397354399211,339,503
829,0.2308041767051462,344,521
830,0.2201928064015257,333,517
831,0.1879472354829127,329,503
832,0.2289617082648944,333,509
833,0.2001308235323297,331,515
834,0.2145418862870743,355,507
835,0.2408281087381069,350,500
836,0.1836060504760822,318,505
837,0.2373812028274,349,507
838,0.216813222539177,336,495
839,0.2150601075561739,342,516
840,0.214056703122497,331,507
841,0.2141321945288326,344,518
842,0.2090084207616782,323,501
843,0.2054374778564866,322,500
844,0.2146869598810843,312,506
845,0.2166646385397968,328,503
846,0.2187290133342371,356,521
847,0.2019430760577393,333,506
848,0.2168269116666302,347,518
849,0.2189236056403037,325,507
850,0.2210122873098891,339,500
851,0.2255073471598295,349,515
852,0.2035020725051874,345,505
853,0.2226952321184476,331,497
854,0.1935226679209236,336,504
855,0.2257354345832176,337,515
856,0.1992508908451967,336,513
857,0.218784887007032,340,506
858,0.1944797275626002,320,505
859,0.2070704091941427,340,519
860,0.2096021046293689,350,511
861,0.2049381682191524,336,517
862,0.2060331460070296,328,498
863,0.2157509402666087,347,502
864,0.2165978942518883,362,523
865,0.1905851121675699,318,492
866,0.2197554444865901,333,513
867,0.2211341969153505,342,503
868,0.2118610447711661,356,517
869,0.2047066924038209,329,504
870,0.2186147523682979,336,508
871,0.2123908881319554,349,520
872,0.2143949296084507,328,509
873,0.2411066176205468,357,517
874,0.2208268743726119,337,505
875,0.2140922654067102,350,510
876,0.2403141002228534,353,517
877,0.1998718081432219,330,497
878,0.2080020848731777,340,505
879,0.2174164671161751,341,502
880,0.2332304031988403,377,525
881,0.2094301743295117,317,507
882,0.2227638468943643,353,503
883,0.2420958149278535,338,512
884,0.2320678824842549,347,505
885,0.2188261020694458,347,520
886,0.2091587360873633,347,515
887,0.1944898799293042,299,495
888,0.1983738836411713,337,514
889,0.1753048946459714,320,501
890,0.2155576375780252,335,511
891,0.2027571285415493,331,509
892,0.2310311632837197,352,519
893,0.2298082547128059,357,516
894,0.2029458243033253,315,510
895,0.2068162008816365,323,492
896,0.2423543668615533,346,506
897,0.2130232247330079,343,520
898,0.2181437303113212,334,508
899,0.2034302210562346,338,505
900,0.2212148882960669,328,502
901,0.2170138654955494,338,521
902,0.2454209191967335,353,503
903,0.2114182045310498,333,521
904,0.2211828891964594,340,511
905,0.2153898985567407,336,521
906,0.2097887627363833,337,504
907,0.2107421686441198,347,505
908,0.2230974596508054,340,509
909,0.210551302704484,324,507
910,0.222425648947409,332,508
911,0.1958104374069726,332,514
912,0.2161862176884342,338,516
913,0.2093988421854542,308,502
914,0.2052399036454733,316,509
915,0.2298997342333254,347,512
916,0.2519748844154792,361,514
917,0.1972945681851584,329,512
918,0.2209265741927332,342,503
919,0.21230735773969,321,503
920,0.1958619889552207,340,519
921,0.2131224689196903,335,521
922,0.1921618662436512,328,522
923,0.1971749408568765,334,503
924,0.211821738254323,328,497
925,0.2285872663828118,357,514
926,0.2045192421943113,320,502
927,0.2155800229770023,328,499
928,0.2185269534286448,347,503
929,0.2412217263039209,338,494
930,0.1732175176621298,318,507
931,0.2271545521152527,329,505
932,0.2227830255666157,358,512
933,0.2018301568675275,335,504
934,0.2316424832025329,345,514
935,0.2020036291843414,328,506
936,0.2142754453934862,329,514
